515005000.0000000000 66143782.7766147703 264537.0411734833 177340.6100392519     9.4011438184     0.0792450419    10.3170402415     0.0963225453 264556.7593575455 177340.6092359846 838712.2662074638 592869.0778814028    59.3199332236     0.6304285608    65.9837108811     0.8328191903 838837.5698515722 592869.0691004333 67534.9121608682 47808.3537776909     0.3413921932     0.0001144700     0.3417541210     0.0001149870 67535.5953071816 47808.3537779219
70003500.0000000000 6614378.2776614772     8.9257262843     0.1399259137     9.5396666669     0.1594435762    10.0570899837     0.1611530298    28.5224829349     0.2586753513    55.1177583532     1.1164393994    59.7178538842     1.3246399681    63.4410116933     1.4075578966   178.2766239307     1.7737475196     0.3411029331     0.0001465219     0.3418926154     0.0001458503     0.3417007211     0.0001485686     1.0246962696     0.0000514939
520003500.0000000000 66143782.7766147703 189713.1254531220 133797.0879551896     9.3835595433     0.0666489597    10.3835234707     0.0976752555 189732.8925361298 133797.0880216905 639569.8638767435 451023.2397869607    59.0930260647     0.5600322238    66.5683628277     0.7315654180 639695.5252656329 451023.2424923058 55982.8738094199 39499.9670856007     0.3414342907     0.0000465133     0.3418769339     0.0000529924 55983.5571206441 39499.9670856637
515003500.0000000000 66143782.7766147703 264544.2525178134 179503.9073118562     9.4042641549     0.0779451186    10.3113470922     0.0964454692 264563.9681290514 179503.9065541916 1058881.8641321885 759052.4521684063    59.2151930840     0.6805215746    66.0114734604     0.8427970868 1059007.0907987794 759052.4411136342 73399.7062134512 48117.5999150722     0.3414194509     0.0000467646     0.3417105666     0.0000544880 73400.3893434755 48117.5999150974
515003500.0000000000 66143782.7766147703 264544.2525178134 179503.9073118562     9.4042641549     0.0779451186    10.3113470922     0.0964454692 264563.9681290514 179503.9065541916 1058881.8641321885 759052.4521684063    59.2151930840     0.6805215746    66.0114734604     0.8427970868 1059007.0907987794 759052.4411136342 73399.7062134512 48117.5999150722     0.3414194509     0.0000467646     0.3417105666     0.0000544880 73400.3893434755 48117.5999150974
520003500.0000000000 66143782.7766147703 189713.1254531220 133797.0879551896     9.3835595433     0.0666489597    10.3835234707     0.0976752555 189732.8925361298 133797.0880216905 639569.8638767435 451023.2397869607    59.0930260647     0.5600322238    66.5683628277     0.7315654180 639695.5252656329 451023.2424923058 55982.8738094199 39499.9670856007     0.3414342907     0.0000465133     0.3418769339     0.0000529924 55983.5571206441 39499.9670856637
60003500.0000000000 6614378.2776614772    20.6285041013     0.4177369689    20.7307814708     0.4794351859    16.0290948909     0.5491391544    57.3883804631     0.4103834180   132.3871674592     3.7093301709   134.6572106365     3.7952699290    96.9649495145     4.9074944932   364.0093276102     4.3029933263     0.3465878581     0.0005616805     0.3467500319     0.0005325760     0.3375497181     0.0011004662     1.0308876080     0.0000450679
60003500.0000000000 6614378.2776614772    20.5979361495     0.4948507645    19.8053889088     0.4192394279    17.0326215770     0.5754398325    57.4359466353     0.4754156988   135.5515338910     3.9190676239   126.0026378148     3.7762036589   103.9304279609     5.1347848187   365.4845996667     5.0187794054     0.3447305143     0.0002712556     0.3447960817     0.0003461004     0.3415205924     0.0005701868     1.0310471885     0.0000451842
60003500.0000000000 6614378.2776614772    41.1064200665     2.0556884475    42.2542818833     1.7805799604    13.6278082825     1.4689154524    96.9885102323     1.4200156182   277.5242682797    18.0581698342   283.7430498099    13.2573585107    74.0931537978     9.8455545320   635.3604718875    15.0919546830     0.3554180358     0.0011074083     0.3557554527     0.0011156776     0.3189915233     0.0022941528     1.0301650119     0.0000381824
60003500.0000000000 6614378.2776614772    25.8617868602     0.9229185289    26.4370614181     0.8135447332    22.1134281827     0.9678684191    74.4122764610     0.6988330591   169.2999241476     8.3662476864   173.5376708510     5.7090002563   138.3423288588     8.1590762076   481.1799238574     7.6429867190     0.3458995589     0.0006651704     0.3459585020     0.0006018347     0.3390662567     0.0012977978     1.0309243176     0.0000410415
60003500.0000000000 6614378.2776614772    36.1478958841     1.0960362632    35.7426591762     1.0459912197    32.2255827038     0.9496609768   104.1161377641     1.3291657683   234.0714837445     9.9646357948   230.7902750062     9.5763918278   201.1554692022     9.4502680011   666.0172279529    13.5705425619     0.3440439492     0.0001488386     0.3438727395     0.0001431912     0.3432260250     0.0001575633     1.0311427138     0.0000355663
60003500.0000000000 6614378.2776614772    32.0313158956     0.8941614569    32.2817994394     0.8931213894    13.7009386870     1.0246265440    78.0140540221     0.8574464514   210.2227982666     7.8894807021   212.2103838140     7.8540441789    79.3682379898     7.4411941388   501.8014200704     8.8541398862     0.3543639246     0.0008207216     0.3547240740     0.0008786725     0.3212733372     0.0017363874     1.0303613357     0.0000411303
60003500.0000000000 6614378.2776614772    30.2410513064     0.7251976906    31.0247483235     0.8690912009    25.8095687689     0.9151235687    87.0753683988     0.9812508268   196.3108030383     6.7564654293   202.7714989077     8.0026283442   152.0424453213     6.6043499094   551.1247472673     9.8095224418     0.3449726307     0.0002755349     0.3451592701     0.0002992967     0.3409102693     0.0005368917     1.0310421702     0.0000382196
60003500.0000000000 6614378.2776614772    34.4778154419     0.9966341740    35.4510784057     0.8865775383    31.2090761343     1.3029905416   101.1379699819     1.3141365906   215.4280749566     9.2375859496   225.6753508403     8.1008080436   188.3121728307    11.9716336812   629.4155986276    14.9279394692     0.3448252276     0.0002825518     0.3448297872     0.0003406048     0.3414001070     0.0006203788     1.0310551219     0.0000356383
60003500.0000000000 6614378.2776614772    11.1902879592     0.2892556854    11.5780140550     0.2894997142     8.4379279946     0.4189008419    31.2062300088     0.1437112148    73.7204418868     2.2725098198    76.5740213846     2.3398318775    52.3279576426     3.3729513233   202.6224209140     1.5860938398     0.3487472635     0.0011173622     0.3488616373     0.0010958948     0.3329686390     0.0022661953     1.0305775397     0.0000585246
60050000.0000000000 6614378.2776614772    10.5124676803     0.2799526188    10.4361273715     0.2763882088    10.1967360843     0.2666946237    31.1453311361     0.3871877773    70.0117473534     2.8281603412    65.3292936104     2.6658364860    65.9859179635     2.5914811435   201.3269589273     4.2677954307     0.3435224417     0.0011435136     0.3435004308     0.0011699702     0.3442993281     0.0011399834     1.0313222006     0.0005906123
60050000.0000000000 6614378.2776614772    10.0872577190     0.2648500881    10.3992709171     0.2698186648    10.0755753192     0.2491115069    30.5621039553     0.3571818004    64.3851977339     2.6059813771    69.1168353541     2.7519243280    65.1375081642     2.5331921168   198.6395412522     4.0234323093     0.3433094705     0.0011732101     0.3448151540     0.0011876396     0.3425985098     0.0011717729     1.0307231344     0.0005733195
60050000.0000000000 6614378.2776614772     9.9158551726     0.2479599705    10.3699625055     0.2779705630    10.1169268113     0.2649224569    30.4027444894     0.3644050080    64.8121067035     2.5615201338    70.0685832701     2.7549986831    64.5676488561     2.6114182262   199.4483388297     4.1011107022     0.3434606930     0.0011325698     0.3435744880     0.0011663624     0.3435519683     0.0011873416     1.0305871492     0.0005777490
60050000.0000000000 6614378.2776614772    10.6077278734     0.2650195560    10.6591191686     0.2790556032     9.2581790348     0.2508299401    30.5250260768     0.3723225650    67.5816958604     2.6553560776    70.8247020427     2.8123430856    56.7256304218     2.3945073748   195.1320283249     4.1613426836     0.3459676287     0.0011420085     0.3450290124     0.0010377265     0.3399909739     0.0011368976     1.0309876150     0.0005716209
60050000.0000000000 6614378.2776614772    10.8519477530     0.2792866195    10.3708062319     0.2698485271     9.0092880002     0.2608226047    30.2320419852     0.3734649028    68.6415003677     2.8265514331    67.5671307369     2.6706266532    55.0301619184     2.4200714626   191.2387930230     4.1544131846     0.3485688838     0.0012131127     0.3454988960     0.0012033988     0.3370180518     0.0026218199     1.0310858316     0.0005616722
60050000.0000000000 6614378.2776614772    13.1306871386     0.3532375043    11.8767924726     0.3077904334     7.1063460881     0.5464173432    32.1138256992     0.4027705557    89.5634934118     3.6235101626    77.8961048727     3.0733980777    43.4981534846     3.8042591649   210.9577517691     4.4724568289     0.3549623453     0.0012779518     0.3523135217     0.0012082506     0.3235687441     0.0041263869     1.0308446111     0.0005697960
60050000.0000000000 6614378.2776614772    18.5883496061     0.4621752037    19.6816694477     0.5165150085    18.2454974425     0.4575108180    56.5155164963     0.6876187402   120.1186638516     4.8008259754   128.1401503031     5.1291650397   116.3116791149     4.7279075358   364.5704932695     7.7282247889     0.3414370527     0.0008633010     0.3453371349     0.0008645877     0.3441132501     0.0008807989     1.0308874376     0.0004393113
60050000.0000000000 6614378.2776614772    18.8714237672     0.4739678610    19.2368950049     0.5078972235    18.6822510434     0.4760108826    56.7905698154     0.6915189682   116.5343068955     4.7943271905   123.3473543791     5.0399862364   113.0874794844     4.5409578513   352.9691407590     7.6307883591     0.3462995301     0.0008925980     0.3425995253     0.0008966836     0.3419005574     0.0008827516     1.0307996128     0.0004457843
60050000.0000000000 6614378.2776614772    18.5883496061     0.4621752037    19.6816694477     0.5165150085    18.2454974425     0.4575108180    56.5155164963     0.6876187402   120.1186638516     4.8008259754   128.1401503031     5.1291650397   116.3116791149     4.7279075358   364.5704932695     7.7282247889     0.3414370527     0.0008633010     0.3453371349     0.0008645877     0.3441132501     0.0008807989     1.0308874376     0.0004393113
60050000.0000000000 6614378.2776614772    23.8877496888     0.6106631143    24.3967839668     0.6346506638    22.7125703446     0.6760284689    70.9971040001     0.8743677790   157.3047713161     6.1564568309   157.6939013665     6.2425636494   137.5378289655     5.4763087234   452.5365016481     9.7310017596     0.3439470795     0.0008322979     0.3447346774     0.0008168955     0.3423001246     0.0008446104     1.0309818815     0.0004036811
60050000.0000000000 6614378.2776614772    23.8877496888     0.6106631143    24.3967839668     0.6346506638    22.7125703446     0.6760284689    70.9971040001     0.8743677790   157.3047713161     6.1564568309   157.6939013665     6.2425636494   137.5378289655     5.4763087234   452.5365016481     9.7310017596     0.3439470795     0.0008322979     0.3447346774     0.0008168955     0.3423001246     0.0008446104     1.0309818815     0.0004036811
60050000.0000000000 6614378.2776614772    24.2442541468     0.7018967268    25.9103967234     0.7226829888    22.6619224921     0.6178926049    72.8165733623     0.8980378206   154.5660186895     6.7355898116   166.8260586715     6.5230023413   145.2842805526     5.9227513340   466.6763579135     9.9064664527     0.3438611853     0.0008148082     0.3449746591     0.0008388515     0.3423025300     0.0007949148     1.0311383744     0.0004162395
60050000.0000000000 6614378.2776614772    24.4591859632     0.6421694263    25.7906913656     0.6958068100    21.6609006361     0.6433204283    71.9107779649     0.8702227245   162.9956876793     6.7061292839   174.8699496470     5.6581342247   131.2044180837     6.4019075000   469.0700554100     9.8835057382     0.3438773818     0.0008393507     0.3431835151     0.0008613420     0.3434427526     0.0008188771     1.0305036495     0.0004011253
70050000.0000000000 6614378.2776614772    25.2788142323     0.6772183762    24.8590676795     0.6526022079    22.8694747985     0.5944958504    73.0073567104     0.9306236547   166.9852526133     7.4766776169   161.8585324208     6.3795842347   145.7599191782     6.1667915486   474.6037042123    10.3996941694     0.3447816400     0.0008306270     0.3441043952     0.0007934639     0.3418693754     0.0008089198     1.0307554106     0.0004225354
530500000.0000000000 66143782.7766147703    24.4255887213     0.6187283476    24.9996242417     0.6587130646    22.1369154933     0.5867632315    71.5621284563     0.8942361064   157.9255301794     6.4077008648   154.8980487068     6.2881873540   139.4372738029     5.7801135608   452.2608526892     9.7783852877     0.3429736327     0.0008053496     0.3440108549     0.0008011730     0.3442278708     0.0007919638     1.0312123583     0.0004146103
525050000.0000000000 66143782.7766147703    28.0727414793     0.5492746132    27.5946761481     0.4075437636    18.3501074245     0.6041642936    74.0175250519     0.2993472614   184.7006415223     2.6860101497   179.8934603422     2.5037739003   108.5711076578     4.5691189511   473.1652095223     3.2526552601     0.3485384105     0.0002713302     0.3485039983     0.0002650065     0.3338590333     0.0010533090     1.0309014422     0.0001304034
525050000.0000000000 66143782.7766147703    28.0727414793     0.5492746132    27.5946761481     0.4075437636    18.3501074245     0.6041642936    74.0175250519     0.2993472614   184.7006415223     2.6860101497   179.8934603422     2.5037739003   108.5711076578     4.5691189511   473.1652095223     3.2526552601     0.3485384105     0.0002713302     0.3485039983     0.0002650065     0.3338590333     0.0010533090     1.0309014422     0.0001304034
525050000.0000000000 66143782.7766147703    10.3497947855     0.0842191410    10.3826848382     0.0846373729     9.9298491845     0.0794065552    30.6623288082     0.1149370859    67.7182761669     0.8469869646    68.5209294991     0.8653806240    63.6006465182     0.7948638706   199.8398521841     1.3111962519     0.3439015901     0.0003695983     0.3438759726     0.0003668327     0.3433020909     0.0003652843     1.0310796535     0.0001853794
535050000.0000000000 66143782.7766147703    12.0314508326     0.0986301980    12.2884455792     0.0996042326     7.3966316918     0.2021939240    31.7165281035     0.1229837065    78.8126406515     0.9930754876    81.8078455452     0.9975817387    45.2782717541     1.6918576327   205.8987579508     1.3970842119     0.3528659920     0.0003916210     0.3519474074     0.0003823593     0.3256535046     0.0013534724     1.0304669039     0.0001866156
535050000.0000000000 66143782.7766147703    20.7313676332     0.1725349637    20.5367604661     0.1684293898    16.8964152863     0.1482407868    58.1645433856     0.2283596678   135.9492959214     1.7203007526   131.7613966103     1.6750345614   103.3591519549     1.4136516131   371.0698444866     2.5400126814     0.3458515051     0.0002862036     0.3461206603     0.0002878848     0.3389952373     0.0003013350     1.0309674027     0.0001414947
535050000.0000000000 66143782.7766147703    25.9631688743     0.3917948013    25.7073827182     0.2489540162    20.8111227130     0.4531587236    72.4816743054     0.2880155974   166.4812788177     2.3603775647   164.0628309623     2.3131749061   126.1986806189     3.4839453472   456.7427903989     3.1392869151     0.3466602298     0.0002656566     0.3458076079     0.0002659689     0.3386906314     0.0002779554     1.0311584690     0.0001287052
540050000.0000000000 66143782.7766147703    13.3789796916     0.1094715546    13.1645391275     0.1084506701     6.0477224564     0.2163384176    32.5912412755     0.1282606808    91.2847655114     1.1036110998    89.1037284186     1.0920858198    36.3932665893     1.4388739777   216.7817605194     1.4515282698     0.3573368782     0.0003909787     0.3572602750     0.0003869968     0.3155686085     0.0015882243     1.0301657617     0.0001863856
600050000.0000000000 66143782.7766147703    13.2339581766     0.1076321892    12.9650971714     0.1069105099     6.2590748659     0.2831384116    32.4581302139     0.1270448030    89.9188330416     1.0817383328    86.4962031478     1.0709043610    37.5225940592     1.9971165978   213.9376302487     1.4480742292     0.3565097944     0.0003984515     0.3558095168     0.0003964200     0.3177488697     0.0019904574     1.0300681810     0.0001816393
600050000.0000000000 66143782.7766147703    21.7474017985     0.1819804508    21.8442072090     0.1824079520    15.3622575466     0.4231960183    58.9538665541     0.2366172737   142.3264911712     1.8122933758   142.1597566890     1.7929708270    93.5172448881     3.4969989488   378.0034927484     2.6224217090     0.3475584127     0.0002936349     0.3476059523     0.0002913038     0.3354922360     0.0011659036     1.0306566010     0.0001453167
600050000.0000000000 66143782.7766147703    21.7474017985     0.1819804508    21.8442072090     0.1824079520    15.3622575466     0.4231960183    58.9538665541     0.2366172737   142.3264911712     1.8122933758   142.1597566890     1.7929708270    93.5172448881     3.4969989488   378.0034927484     2.6224217090     0.3475584127     0.0002936349     0.3476059523     0.0002913038     0.3354922360     0.0011659036     1.0306566010     0.0001453167
515050000.0000000000 66143782.7766147703    21.6123063645     0.1780801188    21.7032327102     0.1799734259    15.6098235006     0.4752750634    58.9253625754     0.2325315969   140.4324461072     1.7672197337   141.6918071627     1.7812296834    95.2181823677     1.3587781969   377.3424356376     2.5558591764     0.3474510501     0.0002917076     0.3479937239     0.0002906962     0.3352422282     0.0011933701     1.0306870022     0.0001420652
